onset_idx,offset_idx,onset_time,offset_time,amplitude,duration
181442,181443,725.297791,725.297791,0.16327205057816843,0.0
181446,181448,725.315896,725.31777,0.6317087936699948,0.001874000000043452
181451,181453,725.336581,725.337755,10.139075007119732,0.0011739999999917927
181456,181462,725.355971,725.377723,10.094,0.021751999999992222
181464,181497,725.387716,725.517633,3.537150231471657,0.12991700000009132
181501,181528,725.53762,725.637564,0.35560378231959233,0.09994400000005044
181531,181558,725.657532,725.757495,0.9440415245104423,0.09996300000000247
181560,181568,725.767486,725.797463,0.08516906715468946,0.029977000000030785
181570,181589,725.807454,725.887417,37.50908534968561,0.07996300000002066
181591,181619,725.891426,726.007349,1.7141069744913822,0.11592299999995248
181621,181660,726.013598,726.167244,10.484307063416258,0.15364599999998063
181663,181699,726.178004,726.327144,10.184637499685493,0.1491399999999885
181703,181706,726.337245,726.357147,1.1740350420664623,0.019902000000001863
181708,181719,726.358505,726.407106,1.7319496788301905,0.04860099999996237
181721,181842,726.410088,726.896821,10.103397737889962,0.486733000000072
181844,181865,726.906814,726.986777,0.5311974418445765,0.07996299999990697
181867,181869,726.996767,727.006758,0.8085172014249293,0.009991000000013628
181872,181883,727.016749,727.056718,153.06789600543283,0.03996900000004189
181886,181896,727.06783,727.106678,10.11923206424282,0.03884800000002997
181899,181908,727.126689,727.156663,37.75947412358917,0.029973999999924672
181910,181922,727.166653,727.216614,0.28654720379023074,0.04996100000005299
181926,181933,727.23256,727.25661,10.205394350538347,0.02404999999998836
181935,181989,727.266604,727.486449,5.032180756143405,0.21984499999996387
181991,181993,727.495004,727.496444,10.179003568621045,0.0014400000000023283
181996,182037,727.514488,727.676351,29.3974924100679,0.1618629999999257
182041,182042,727.689756,727.696339,10.18188738937924,0.006582999999977801
182044,182057,727.70633,727.756284,0.44403180066297054,0.049954000000070664
182060,182067,727.766275,727.796283,0.3539069722398812,0.030008000000066204
182069,182073,727.806364,727.816325,0.6187184981879885,0.009960999999975684
182075,182093,727.826286,727.896202,0.6490055315634836,0.06991600000003473
182095,182116,727.906194,727.99438,34.449521172289174,0.08818599999995058
182118,182125,727.996147,728.026126,37.938716946280614,0.029979000000025735
182127,182185,728.036141,728.265984,105.693468873578,0.22984299999995983
182188,182190,728.282211,728.285964,10.195226949901606,0.0037530000000742803
182192,182197,728.295959,728.315968,5.027259297569601,0.020008999999959087
182200,182208,728.325963,728.355936,34.42258706968435,0.029973000000040884
182211,182241,728.369529,728.485859,10.11949213844252,0.11632999999994809
182243,182247,728.495855,728.515833,36.931097563571,0.019978000000037355
182249,182255,728.51912,728.545815,0.7035949545015228,0.026694999999904212
182257,182296,728.555799,728.705739,0.5470387189221618,0.14994000000001506
182298,182312,728.715726,728.775681,0.5416499330748598,0.05995499999994536
182314,182321,728.785646,728.805653,10.120300193670145,0.020006999999964137
182323,182377,728.815645,729.035521,36.84831689399124,0.2198759999999993
182379,182382,729.037124,729.055507,10.13988447370087,0.018383000000085303
182384,182390,729.05721,729.08548,1.0648157962765201,0.02826999999990676
182392,182396,729.095475,729.105497,0.28242459170546746,0.010022000000049047
182399,182411,729.122116,729.165443,0.8428289980773086,0.04332699999997658
182413,182416,729.175438,729.185429,5.068462646602025,0.009991000000013628
182418,182479,729.195419,729.445272,36.638235844538144,0.24985300000003008
182481,182508,729.447542,729.55521,1.1654325420203437,0.10766799999998966
182510,182516,729.565204,729.585189,5.468031654992497,0.01998500000001968
182518,182532,729.595177,729.655159,0.6206669739079081,0.059981999999990876
182534,182535,729.664238,729.665154,35.12313903967013,0.0009160000000747459
182540,182571,729.68513,729.805062,0.5570987075913927,0.11993200000006254
182575,182617,729.825052,729.994936,37.08900733492338,0.16988400000002457
182626,182628,730.029604,730.03493,0.6316995013453788,0.005326000000081876
182631,182658,730.051022,730.154861,0.7419452540450677,0.10383899999999358
182661,182688,730.169182,730.274792,10.53271351172147,0.1056100000000697
182690,182726,730.284782,730.424703,0.016475739740600414,0.13992100000007213
182729,182743,730.444517,730.494643,1.0907627514725649,0.050125999999977466
182745,182772,730.504635,730.614573,0.535005841089609,0.1099379999999428
182775,182818,730.624566,730.794481,37.08390012525651,0.16991500000006
182820,182827,730.804473,730.834446,37.078969384005276,0.029972999999927197
182830,182850,730.844439,730.924404,0.11275748312196399,0.0799650000000156
182855,182882,730.944391,731.054326,0.23466530421005996,0.10993499999995038
182884,182968,731.060825,731.394103,10.149459318111482,0.3332779999999502
182970,182983,731.404093,731.454084,5.033808407160527,0.04999099999997725
182986,183060,731.469059,731.763888,10.133300202796717,0.29482899999993606
183062,183098,731.773879,731.913793,34.83728403779491,0.1399140000000898
183100,183102,731.923782,731.933774,38.1250674544977,0.009992000000011103
183105,183171,731.94377,732.203608,34.234615522888525,0.25983800000005886
183174,183175,732.221506,732.223628,0.3913118960624632,0.0021219999999857464
183179,183196,732.242824,732.30356,0.5550148286307313,0.0607359999999062
183198,183263,732.313548,732.573395,0.17598423224823298,0.25984700000003613
183265,183280,732.583387,732.643366,35.18453403443053,0.05997899999999845
183283,183285,732.653357,732.663353,4.952223480670071,0.009996000000001004
183287,183476,732.67334,733.422901,0.7880496431063211,0.7495609999999715
183478,183485,733.432887,733.462869,34.54780669174239,0.029981999999904474
183488,183511,733.472856,733.562812,35.41025376109299,0.08995600000002923
183514,183576,733.58198,733.822659,0.09364325923418088,0.2406790000000001
183579,183677,733.838737,734.232402,1.6650721335725969,0.39366499999994176
183680,183730,734.242397,734.44226,38.59969041326627,0.1998630000000503
183734,183736,734.459623,734.462279,1.2006015159077554,0.002656000000001768
183739,183740,734.480981,734.482255,0.978629654159325,0.0012739999999666907
183746,183747,734.502339,734.512231,1.0721082034944047,0.009892000000036205
183751,183811,734.522681,734.762085,10.277705994043613,0.23940399999992223
183813,183835,734.772079,734.862036,37.2905577861206,0.08995700000002671
183839,183840,734.876229,734.882013,1.0814716824771695,0.005784000000062406
183843,183846,734.892007,734.902001,0.3575318167660047,0.009994000000006054
183848,183850,734.91199,734.921982,0.3220465804817682,0.009992000000011103
183853,183856,734.931973,734.941968,5.047,0.009995000000003529
183859,183860,734.957922,734.961949,10.062,0.004026999999950931
183862,183871,734.97194,735.001944,401.30595629930536,0.030003999999962616
183873,183916,735.011939,735.181829,33.90639501126594,0.16989000000000942
183918,183921,735.191817,735.201808,0.5092991753380325,0.009991000000013628
183923,183965,735.211804,735.381696,114.23484892343491,0.16989200000000437
183967,183976,735.391711,735.42169,0.2416487533590852,0.029979000000025735
183978,183990,735.43168,735.481638,5.069324898346919,0.04995799999994688
183995,184009,735.501652,735.557982,0.09815100610793559,0.056330000000002656
184011,184098,735.561602,735.9114,0.4656034793684429,0.3497979999999643
184101,184110,735.921392,735.961358,189.1225457085696,0.03996600000004946
184112,184127,735.971351,736.031301,37.316645079642406,0.05994999999995798
184129,184132,736.03373,736.051313,10.094,0.017583000000058746
184134,184135,736.053166,736.06131,10.126075103414944,0.008144000000015694
184139,184141,736.072602,736.08129,10.094075341506025,0.008688000000006468
184143,184162,736.091281,736.171246,5.224454728486027,0.0799650000000156
184164,184222,736.175186,736.411077,0.44085825386398286,0.23589099999992413
184224,184241,736.419438,736.481048,1.1404494727957044,0.0616099999999733
184244,184245,736.49917,736.501032,10.390316403748251,0.0018619999999600623
184248,184255,736.511022,736.54103,4.942167858844942,0.030007999999952517
184259,184260,736.557465,736.560979,0.8091081509909538,0.0035139999999955762
184263,184265,736.571003,736.581,0.2862346065729998,0.00999699999999848
184269,184271,736.599989,736.600976,1.122545767441132,0.0009869999998954881
184276,184290,736.620964,736.680912,171.79042519864137,0.05994800000007672
184293,184312,736.690934,736.770165,5.367080967574459,0.07923100000004979
184314,184355,736.770866,736.940788,21.339684419878377,0.16992200000004232
184358,184386,736.950774,737.060689,0.3399995588232431,0.10991500000000087
184388,184390,737.070706,737.080702,41.5304273996789,0.009996000000001004
184394,184401,737.097919,737.120664,10.08,0.02274499999998625
184404,184406,737.136523,737.140652,10.08,0.004129000000034466
184409,184410,737.155825,737.160632,10.042,0.0048069999999142965
184414,184427,737.175871,737.230605,1.0542148737330543,0.05473399999993944
184429,184449,737.240453,737.310605,10.849926313113835,0.07015200000000732
184453,184454,737.330523,737.330523,37.46796935423642,0.0
184456,184481,737.340517,737.440459,33.91949373000723,0.09994200000005549
184483,184505,737.45045,737.540411,34.17555443076235,0.08996099999990292
184507,184535,737.550396,737.660341,37.47793898201981,0.10994500000003882
184538,184546,737.670327,737.700305,5.103920362084424,0.029977999999914573
184548,184551,737.710294,737.720287,38.03061247468939,0.009993000000008578
184553,184563,737.730282,737.770277,34.20685443313957,0.039994999999976244
184566,184615,737.780637,737.980136,1.2206899688291044,0.19949900000005982
184619,184620,737.995842,738.000143,0.8584922830171509,0.0043009999999412685
184623,184625,738.010139,738.02013,0.3955,0.009991000000013628
184629,184631,738.038836,738.040111,0.4713639782588398,0.0012750000000778527
184634,184635,738.058505,738.060098,10.042,0.0015930000000707878
184637,184640,738.070085,738.080079,3.362358464596606,0.009994000000006054
184643,184645,738.090071,738.100063,42.584815368861236,0.009992000000011103
184648,184656,738.110052,738.140061,0.9050928405417866,0.030008999999949992
184658,184660,738.150048,738.160043,278.88526767380523,0.009995000000003529
184662,184708,738.170034,738.349911,0.3927002037177979,0.17987700000003315
184711,184712,738.361124,738.369927,0.5241144913089124,0.008802999999943495
184716,184717,738.3826,738.38991,0.655293064208679,0.007309999999961292
184720,184722,738.3999,738.409896,0.36554753452868477,0.009996000000001004
184726,184727,738.425506,738.429879,0.657,0.00437299999998686
184730,184732,738.439869,738.44986,0.5651161385060597,0.009990999999899941
184734,184766,738.459855,738.579788,16.815292845502274,0.11993300000006002
184768,184776,738.589774,738.619753,165.9527368121719,0.029978999999912048
184778,184783,738.629743,738.649755,38.39321766367076,0.0200120000000652
184785,184795,738.659751,738.699715,0.6382037684000306,0.039963999999940825
184799,184811,738.718536,738.759663,10.446572101890647,0.041127000000074077
184815,184824,738.779653,738.819647,0.17201735377571648,0.03999399999997877
184826,184827,738.82119,738.829636,0.9186707788974242,0.008446000000049025
184830,184833,738.839627,738.849618,0.612222181891509,0.009991000000013628
184836,184837,738.863444,738.869601,10.035075784467201,0.006157000000030166
184841,184842,738.882764,738.889586,10.08,0.006822000000056505
184844,184863,738.899609,738.96955,33.58542598241088,0.06994099999997161
184866,184874,738.981166,739.019541,0.470671785855069,0.038374999999973625
184877,184894,739.029531,739.099473,34.26517416999365,0.06994199999996908
184896,184960,739.105136,739.359315,10.212505295469864,0.2541790000000219
184962,184983,739.369308,739.44927,0.529971140723719,0.0799619999999095
184986,185003,739.460154,739.529207,0.30978321452267227,0.06905300000005354
185005,185008,739.539199,739.549215,5.090844866031571,0.010015999999950509
185010,185025,739.55921,739.619163,37.51726116709481,0.05995299999995041
185027,185033,739.629152,739.649133,0.3217525524374282,0.01998100000002978
185035,185053,739.65913,739.729101,34.164760364445705,0.06997100000000955
185055,185116,739.739094,739.978955,5.133763121970081,0.23986100000001898
185118,185126,739.988942,740.01892,42.20986501672328,0.02997800000002826
185128,185166,740.02891,740.178819,20.861485178014053,0.14990899999997964
185169,185176,740.196212,740.218815,10.529554289712362,0.022603000000003703
185178,185216,740.228804,740.378715,0.4220272029146937,0.14991100000008828
185219,185221,740.397746,740.398689,10.067075543572722,0.0009430000000065775
185224,185230,740.416934,740.438658,10.119075155368696,0.021724000000062915
185233,185251,740.448679,740.518622,0.5669341584346457,0.06994300000008025
185253,185265,740.528617,740.578609,4.807975580740817,0.04999199999997472
185267,185281,740.588562,740.638551,3.457275020076425,0.0499889999999823
185283,185291,740.648543,740.678521,0.7703501573959728,0.02997800000002826
185293,185306,740.688512,740.738533,37.49210744636796,0.05002100000001519
185309,185335,740.752452,740.858433,10.207511616941712,0.10598100000004251
185338,185346,740.868421,740.898403,37.99708794170943,0.02998200000001816
185348,185357,740.908388,740.948356,4.948173241207304,0.03996800000004441
185359,185376,740.953786,741.018331,10.22700147892822,0.06454499999995278
185378,185399,741.028319,741.108251,0.4328115525260387,0.07993199999998524
185401,185419,741.118242,741.188214,0.1886928191532471,0.06997200000000703
185422,185434,741.203944,741.24817,1.0246020202986132,0.04422599999998056
185436,185441,741.258161,741.278173,33.858804164500555,0.0200120000000652
185443,185455,741.288163,741.338124,0.3863849149488111,0.049960999999939304
185458,185486,741.348114,741.458055,37.85446802016904,0.10994099999993523
185488,185501,741.468042,741.518031,0.7342562512502021,0.0499889999999823
185504,185506,741.533146,741.538018,10.073,0.004871999999977561
185509,185516,741.552544,741.577988,10.112,0.02544399999999314
185518,185520,741.587973,741.597967,5.059537577684348,0.009994000000006054
185522,185545,741.607958,741.697917,33.26758674400655,0.08995899999990797
185548,185595,741.707904,741.897782,135.52380912832254,0.18987800000002153
185597,185630,741.907768,742.037689,37.54064496156133,0.12992099999996753
185632,185636,742.047685,742.057707,0.5900969835543984,0.010022000000049047
185639,185656,742.069605,742.13764,1.244335344672006,0.06803500000000895
185659,185687,742.155461,742.267557,0.2641498059813787,0.11209600000006503
185689,185691,742.273853,742.277552,10.181328418728079,0.0036989999999832435
185693,185696,742.287543,742.29754,164.223978568326,0.00999699999999848
185698,185700,742.307556,742.317548,38.17695135667593,0.009992000000011103
185703,185712,742.327543,742.367505,183.72365879221977,0.03996200000005956
185719,185720,742.390944,742.397483,10.08,0.0065389999999752035
185724,185726,742.410458,742.417467,10.042,0.007009000000039123
185729,185730,742.42995,742.437448,10.080301781196832,0.007498000000055072
185734,185735,742.44942,742.457464,10.073,0.00804399999992711
185739,185807,742.46889,742.747282,10.22128424856681,0.2783920000000535
185809,185816,742.751158,742.777261,10.035303134434955,0.02610299999992094
185819,185820,742.790171,742.797241,0.63518579958938,0.0070699999999987995
185823,185826,742.807232,742.817225,42.33531504547947,0.009993000000008578
185829,185830,742.833283,742.837235,0.22610838109190026,0.003951999999912914
185832,185840,742.84723,742.877204,42.87862171292356,0.02997400000003836
185842,185843,742.887195,742.887195,328.83177631323895,0.0
185846,185874,742.897228,743.016507,10.212123383508448,0.11927900000000591
185879,185905,743.027265,743.13705,1.1909764901122104,0.10978499999998803
185907,185921,743.147039,743.197,34.0491098686882,0.04996100000005299
185923,185956,743.20699,743.336914,34.11399115025974,0.12992399999995996
185959,185977,743.35366,743.426867,10.440271014202649,0.07320700000002489
185980,185997,743.436857,743.506828,0.6779227463361883,0.06997100000000955
186000,186010,743.516819,743.556788,4.862026072791054,0.0399689999999282
186014,186015,743.576008,743.576776,10.035,0.0007679999999936626
186018,186021,743.586791,743.596786,0.37474524680107685,0.009995000000003529
186023,186025,743.606778,743.61677,0.21314842246659954,0.009992000000011103
186027,186034,743.62676,743.656738,0.41946705472539797,0.02997800000002826
186036,186039,743.656761,743.670013,0.5632722476742485,0.013252000000079533
186042,186044,743.682004,743.686711,9.97784395147569,0.0047069999999393985
186047,186071,743.701969,743.796651,0.42302015318421887,0.09468200000003435
186073,186089,743.806641,743.866589,37.85230482837208,0.05994799999996303
186091,186109,743.876583,743.946556,37.79429085840876,0.0699730000000045
186111,186299,743.956546,744.706102,37.78045680414677,0.7495559999999841
186301,186314,744.716093,744.766055,5.054368297077291,0.049962000000050466
186317,186324,744.781979,744.80605,1.0358900713878862,0.024071000000049025
186326,186329,744.816045,744.826034,38.14974939799736,0.009989000000018677
186332,186333,744.844229,744.84602,10.080075446146225,0.0017909999999119464
186337,186339,744.863523,744.865998,10.035303134434955,0.0024750000000040018
186341,186344,744.875992,744.885983,5.056150413110749,0.009991000000013628
186347,186350,744.902111,744.915957,10.119075155368696,0.013846000000057757
186352,186353,744.921461,744.925952,10.426098937282344,0.004491000000029999
186359,186376,744.945964,745.015908,0.6646961711940276,0.06994399999996403
186382,186406,745.037175,745.135839,1.4059748966464516,0.09866399999998521
186409,186429,745.145828,745.225792,191.9396141175656,0.07996399999990444
186431,186449,745.235782,745.305723,34.04179267488714,0.06994099999997161
186452,186495,745.320822,745.495631,10.021075890342315,0.174808999999982
186497,186500,745.505618,745.51561,0.3704408184852204,0.009992000000011103
186503,186505,745.525604,745.535597,5.05965030906287,0.009993000000008578
186509,186514,745.54569,745.565567,10.119075155368696,0.019876999999951295
186517,186521,745.575587,745.595576,18.310858117521416,0.019989000000009582
186523,186533,745.605566,745.645534,0.5241478131214514,0.03996800000004441
186536,186636,745.655527,746.055285,34.89819391118257,0.3997580000000198
186638,186690,746.065271,746.275161,45.99439693810541,0.20988999999997304
186694,186711,746.287152,746.355092,1.33927692804737,0.06794000000002143
186713,186715,746.365114,746.37511,0.4633317278149641,0.009996000000001004
186717,186721,746.385096,746.395091,41.34242615038455,0.009995000000003529
186724,186726,746.4056,746.415075,0.7090620565225585,0.00947499999995216
186729,186731,746.427075,746.435055,0.9161528256792095,0.007980000000088694
186734,186741,746.448489,746.475024,0.5469451526432975,0.026534999999967113
186743,186743,746.485045,746.485045,0.0,0.0
186745,186779,746.495041,746.630228,0.32719562955516385,0.13518699999997352
186784,186815,746.651572,746.774869,0.4669510145614848,0.12329699999997956
186818,186832,746.784853,746.844809,116.94152347156249,0.05995600000005652
186834,186836,746.853407,746.854801,0.32210006209251185,0.0013940000000047803
186838,186852,746.864791,746.924772,37.54083115222677,0.0599809999999934
186855,186878,746.934764,747.024717,0.6460382805995323,0.08995300000003681
186882,186884,747.043807,747.044703,1.6101394349558673,0.0008960000000115542
186889,186891,747.064951,747.074676,1.3508401089692297,0.009725000000003092
186894,186900,747.086107,747.114644,1.192057045614848,0.028537000000028456
186902,186904,747.124635,747.128419,138.78241567648257,0.0037839999999960128
186907,186920,747.144617,747.194606,201.1259207561273,0.0499889999999823
186922,187020,747.204597,747.594365,17.188396893835098,0.38976800000000367
187022,187044,747.602587,747.684317,10.042302923134713,0.0817299999999932
187047,187048,747.699615,747.7043,1.3810651686289102,0.004684999999994943
187052,187053,747.720777,747.724287,1.5472116855815174,0.0035100000000056752
187055,187064,747.734279,747.764255,63.625307071950544,0.02997600000003331
187069,187075,747.784408,747.814215,1.2359027833935807,0.029807000000005246
187078,187130,747.824231,748.034087,0.12641538672171201,0.2098559999999452
187134,187136,748.048187,748.054074,10.31094403485927,0.0058870000000297296
187138,187151,748.064064,748.114053,38.16252250598747,0.0499889999999823
187153,187163,748.124044,748.164012,87.58118747767696,0.039967999999930726
187167,187169,748.177941,748.183991,1.6004964854694308,0.006049999999959255
187172,187173,748.199309,748.204008,1.0942412896614713,0.0046990000000732834
187177,187178,748.220677,748.223989,0.7908122406741059,0.003311999999937143
187182,187184,748.242045,748.243975,0.44461668884557176,0.0019300000000157524
187187,187188,748.261521,748.263958,10.028,0.0024369999999862557
187192,187222,748.280921,748.402649,10.349946908076388,0.12172799999996187
187225,187246,748.413867,748.493831,0.0,0.07996400000001813
187248,187261,748.503817,748.553775,0.5474317674377328,0.04995799999994688
187263,187271,748.56377,748.593744,0.33755036661215465,0.02997400000003836
187273,187283,748.603765,748.643734,0.2717071079305803,0.03996900000004189
187286,187309,748.653726,748.743679,33.96030430914894,0.08995300000003681
187312,187314,748.755534,748.763665,10.27802693759848,0.00813099999993483
187319,187329,748.783644,748.823612,120.5970430219995,0.03996800000004441
187332,187371,748.833602,748.993501,33.88394795430426,0.1598989999999958
187375,187401,749.006966,749.113432,10.112688465487306,0.10646599999995487
187405,187406,749.132026,749.133447,1.1305419054595014,0.0014210000000502987
187410,187411,749.152101,749.153426,9.964698690878716,0.0013249999999516149
187415,187433,749.171475,749.243354,10.3220340267798,0.07187899999996716
187436,187480,749.253346,749.423263,39.9063285056393,0.16991700000005494
187482,187501,749.433254,749.51319,0.33131906449825677,0.07993599999997514
187505,187513,749.529085,749.563175,0.5220957766540542,0.03408999999999196
187515,187548,749.568153,749.703095,10.11968798926133,0.13494199999990997
187550,187556,749.711207,749.733068,1.6320150520139207,0.021861000000058084
187559,187566,749.743057,749.773068,164.30747831346568,0.030010999999944943
187569,187599,749.783053,749.902983,137.212431108628,0.1199299999999539
187601,187609,749.912978,749.942952,37.47025057669084,0.02997400000003836
187611,187629,749.952942,750.022885,37.451699554092336,0.06994299999996656
187632,187634,750.033543,750.042871,10.218748761467815,0.00932799999998224
187639,187657,750.062883,750.132826,0.3501931609840489,0.06994299999996656
187660,187661,750.149288,750.152837,2.2113353431806764,0.0035490000000208966
187665,187666,750.169237,750.172825,10.087301571778251,0.003588000000036118
187670,187671,750.188619,750.192806,10.133075051532973,0.004187000000001717
187675,187682,750.208001,750.232769,10.133075051532973,0.024767999999994572
187684,187686,750.242764,750.252756,43.80261407724429,0.009992000000011103
187690,187769,750.266608,750.582568,0.606387664782192,0.3159600000000182
187772,187783,750.596272,750.642522,10.244760800526286,0.04624999999998636
187787,187796,750.654718,750.692483,10.178558918137675,0.0377650000000358
187798,187801,750.702499,750.712494,0.5171889113273795,0.009995000000003529
187803,187813,750.722485,750.762453,33.995709576945146,0.03996800000004441
187816,187816,750.772448,750.772448,0.0,0.0
187820,187822,750.787569,750.792427,0.8871166777825789,0.0048580000000129075
187825,187826,750.808835,750.812414,1.0791200118615167,0.003578999999945154
187830,187831,750.830016,750.832421,10.113218726004101,0.002404999999953361
187835,187841,750.84949,750.87239,10.081222594507077,0.02290000000004966
187843,187852,750.88238,750.912358,0.35864306768708076,0.02997800000002826
187855,187856,750.927344,750.932342,10.073301990906458,0.004998000000000502
187858,187866,750.942331,750.972342,42.52319955036309,0.03001100000005863
187870,187872,750.989736,750.99232,1.6969151422507842,0.002583999999956177
187875,187878,751.01103,751.022296,0.8062387983717975,0.011265999999977794
187881,187921,751.032285,751.192184,0.4943903720745379,0.1598989999999958
187924,187949,751.202206,751.302121,17.571880470370836,0.09991500000000997
187952,187968,751.315474,751.382083,10.19723142279315,0.06660899999997127
187970,188011,751.384297,751.551974,1.1217607989228362,0.16767700000002606
188014,188037,751.56197,751.651924,33.8536658300102,0.08995400000003428
188039,188068,751.661914,751.781841,34.08071155360463,0.11992699999996148
188070,188071,751.790083,751.791836,1.5788920165736477,0.0017530000000078871
188075,188076,751.811461,751.811824,1.3924855475013018,0.0003629999999930078
188082,188083,751.832839,751.841796,0.8317144942827437,0.00895700000000943
188086,188089,751.851787,751.861778,0.21614867568412258,0.009991000000013628
188092,188093,751.875667,751.881791,0.28284271247461906,0.006123999999999796
188097,188147,751.895835,752.091652,10.470603665500859,0.19581699999991997
188149,188172,752.101637,752.191594,34.44126149402777,0.08995700000002671
188175,188177,752.208716,752.211582,0.835794927000637,0.002866000000040003
188179,188206,752.221568,752.331513,0.5792358176943135,0.10994499999992513
188209,188218,752.341499,752.381468,123.26956243002569,0.03996900000004189
188220,188244,752.391458,752.481416,52.066431940166595,0.08995800000002419
188246,188275,752.491408,752.61134,0.0035777087639996667,0.11993200000006254
188279,188357,752.621326,752.931134,0.2813907070249478,0.3098080000000891
188360,188387,752.949586,753.051092,10.132126802404322,0.1015060000000858
188389,188418,753.061082,753.180982,38.018688470934926,0.11989999999991596
188421,188423,753.191004,753.200996,0.3981205847478879,0.009992000000011103
188427,188427,753.211256,753.211256,0.0,0.0
188431,188440,753.230973,753.260946,34.10763657276769,0.029973000000040884
188442,188507,753.270936,753.530788,0.08252575355608696,0.2598520000000235
188511,188526,753.550761,753.610749,0.2789891619758732,0.059988000000089414
188530,188531,753.628563,753.63073,10.053075648775355,0.002166999999985819
188534,188542,753.640721,753.670725,5.5836735721207775,0.030003999999962616
188545,188552,753.686925,753.710662,10.56667610935435,0.0237369999999828
188554,188562,753.720684,753.750657,0.15765056295490987,0.029973000000040884
188564,188572,753.760652,753.790627,0.41873357878249984,0.029974999999922147
188574,188582,753.800616,753.830624,10.94271249096859,0.030007999999952517
188584,188691,753.840615,754.270347,37.5090803295682,0.4297320000000582
188693,188742,754.280342,754.47021,34.299138473145355,0.1898679999999331
188745,188746,754.48512,754.490228,10.046302802523922,0.005107999999950152
188749,188752,754.500213,754.510209,5.0460376782184255,0.009996000000001004
188755,188759,754.524008,754.540182,10.046302802523922,0.01617399999997815
188763,188766,754.553462,754.570161,1.6680770365903368,0.016699000000016895
188768,188771,754.574762,754.590141,1.250414331331819,0.015379000000052656
188773,188780,754.596102,754.620116,0.7311094309335641,0.02401400000007925
188783,188790,754.638782,754.660112,0.9210516706461153,0.021330000000034488
188792,188796,754.670103,754.690092,36.49204297391419,0.019989000000009582
188798,188856,754.698923,754.929955,10.139668239148655,0.23103199999991375
188858,188867,754.93994,754.969919,37.72158271931335,0.029979000000025735
188870,188886,754.981177,755.049881,0.44944927411221836,0.06870400000002519
188889,188901,755.05987,755.109829,37.47678748238702,0.049958999999944353
188905,188911,755.125077,755.149823,9.98007620211389,0.02474599999993643
188915,188924,755.163781,755.199783,10.008303952218876,0.03600200000005316
188928,188929,755.217215,755.219767,1.4080127840328722,0.002552000000036969
188932,188976,755.229761,755.409675,0.366729123468535,0.17991399999993973
188978,188982,755.419661,755.429655,34.46187655975803,0.009994000000006054
188984,189031,755.439648,755.629519,38.59847041114453,0.18987099999992552
189034,189068,755.639509,755.779424,49.99710007990463,0.1399149999999736
189070,189072,755.788018,755.789413,5.301454064688291,0.0013950000000022555
189075,189105,755.809423,755.919338,0.31209211781139234,0.10991500000000087
189108,189157,755.939284,756.129228,6.708084248874637,0.18994399999996858
189159,189176,756.139214,756.20919,34.25734944708945,0.06997599999999693
189178,189192,756.219177,756.269136,0.3015541162047038,0.04995900000005804
189194,189206,756.279132,756.329123,2.1073364159526125,0.04999099999997725
189210,189213,756.347892,756.359092,1.9789583118398426,0.011200000000030741
189216,189218,756.369085,756.379076,0.6251249875024993,0.009991000000013628
189222,189223,756.389188,756.399057,10.096,0.009868999999980588
189225,189249,756.40851,756.499002,10.081493116101404,0.09049200000004021
189253,189271,756.51885,756.588961,1.4372188316328172,0.07011099999999715
189273,189321,756.598952,756.788824,0.550222364140172,0.189871999999923
189323,189327,756.798816,756.808811,87.38836875450016,0.009995000000003529
189329,189338,756.818798,756.858796,5.098155320554681,0.03999799999996867
189340,189346,756.863055,756.888774,10.204101176487816,0.02571899999998095
189348,189352,756.898761,756.908756,465.5854511630384,0.009995000000003529
189354,189367,756.918747,756.968707,0.6290162001093454,0.04995999999994183
189369,189372,756.978697,756.988718,0.7033249604556915,0.010020999999937885
189375,189376,757.006788,757.008705,1.854682991780536,0.0019169999999348875
189379,189381,757.018693,757.028686,5.0550376111360436,0.009993000000008578
189385,189386,757.047236,757.04867,10.058,0.0014340000000174769
189389,189391,757.05866,757.06865,5.029037805584682,0.009990000000016153
189394,189507,757.078646,757.528396,5.469152376739928,0.44974999999999454
189509,189526,757.53838,757.608328,4.8098138778959,0.06994800000006762
189529,189531,757.618312,757.628308,0.7042222660495762,0.009996000000001004
189535,189536,757.643483,757.648322,1.367024505998338,0.004839000000060878
189540,189541,757.664871,757.668304,1.630283717639356,0.0034330000000863947
189545,189549,757.686259,757.698276,0.8425111275229544,0.012017000000014377
189552,189561,757.708271,757.748237,37.76244827868023,0.03996600000004946
189563,189586,757.757787,757.848189,10.051,0.09040200000004006
189588,189608,757.857588,757.938138,0.3481891583607968,0.08055000000001655
189610,189671,757.943356,758.187991,1.246438526362211,0.2446350000000166
189675,189676,758.206721,758.207979,10.012303830787399,0.0012580000000070868
189680,189681,758.226173,758.22796,10.012075958561242,0.0017870000000357322
189685,189686,758.245625,758.247947,10.005,0.0023219999999355423
189690,189692,758.265077,758.267924,10.012075958561242,0.0028469999999742868
189694,189721,758.277919,758.387855,0.2903945591776816,0.10993599999994785
189723,189744,758.39785,758.477814,0.40740706915810876,0.07996400000001813
189746,189815,758.487806,758.767632,0.024552189311749784,0.27982600000007096
189817,189820,758.769153,758.787614,10.23632065392639,0.01846100000000206
189822,189827,758.788419,758.807685,0.050447993022517776,0.019266000000015993
189831,189858,758.827611,758.937548,4.942929405979818,0.10993699999994533
