subject_id,trial_type,eeg_alpha,eeg_beta,eeg_theta,gsr_mean,ppg_mean,blink_rate,cognitive_load
sub-18,Stimulus/S 11,1.2709848339969207e-12,5.781101550926039e-13,3.252211489764047e-12,6.714278152912029,2710.337734121157,18.5,0
sub-18,Stimulus/S 11,1.404964620036643e-12,5.773470052134639e-13,3.4207254119203272e-12,6.711555865001035,2706.0205799136156,20.25,0
sub-18,Stimulus/S 11,1.5964221127733832e-12,6.681729383223435e-13,3.737317695795099e-12,6.708620517523818,2704.015752897713,19.25,0
sub-18,Stimulus/S 12,2.067298359753757e-12,1.830538031671797e-12,5.7824591186163236e-12,6.702014597401981,2704.410813946904,19.25,0
sub-18,Stimulus/S 12,1.7357547168032434e-12,6.379997553543486e-13,4.028652554479037e-12,6.77290127598563,2720.058212595289,19.75,0
sub-18,Stimulus/S 12,1.342524962075246e-12,5.678084421558474e-13,2.6039195568537546e-12,6.627300377626236,2720.5932275720133,19.75,0
sub-18,Stimulus/S 12,2.0278762034635594e-12,6.756991259109865e-13,3.799140297452884e-12,6.530308889681266,2711.573782482114,18.75,0
sub-18,Stimulus/S 12,2.013625597914863e-12,5.387712073599641e-13,4.784737562186837e-12,6.610547954861566,2724.3027991049116,20.5,0
sub-18,Stimulus/S 12,1.7273830322059558e-12,5.94105782981531e-13,3.1214890479861267e-12,6.672709137092557,2715.2675328726414,20.5,0
sub-18,Stimulus/S 12,2.2129421245109635e-12,7.375127856444148e-13,9.7251981315582e-12,6.803060367148508,2708.0039181610846,19.25,0
sub-18,Stimulus/S 12,1.880219125907078e-12,6.796271736131438e-13,4.154145158047924e-12,6.580999461247664,2723.916609031336,19.75,0
sub-18,Stimulus/S 12,2.601655223005794e-12,6.764724091915223e-13,4.671649797605237e-12,6.574413312527276,2719.5151125792777,14.5,0
sub-18,Stimulus/S 12,1.8146180387798359e-12,5.060858211827597e-13,3.538669201775847e-12,6.441185958812727,2715.665282458682,18.75,0
sub-18,Stimulus/S 12,1.933967828240895e-12,2.020034753041414e-12,1.1472672886716407e-11,6.39669428889497,2712.437013598163,10.25,0
sub-18,Stimulus/S 12,1.0993164622193135e-12,6.360990536322447e-13,2.831705531798226e-12,6.42024788335692,2715.965778818967,20.0,0
sub-18,Stimulus/S 12,8.661183651269662e-13,5.379382136333633e-13,1.7984593009928435e-12,6.446579190582908,2706.726434943999,19.5,0
sub-18,Stimulus/S 12,1.592095947463418e-12,7.197246188014599e-13,4.088311019334229e-12,6.548366233141118,2724.5936311820483,19.75,0
sub-18,Stimulus/S 12,1.7681640951425957e-12,6.858537258410679e-13,4.632989186379162e-12,6.678224860784621,2714.55563833651,21.0,0
sub-18,Stimulus/S 12,1.565201561968004e-12,5.933978668082303e-13,3.722471329019169e-12,6.516212312926713,2710.0788439120693,16.75,0
sub-18,Stimulus/S 12,1.2836666593192688e-12,5.163063762404222e-13,4.123196455836166e-12,6.430632115912063,2712.1311964489346,19.75,0
sub-18,Stimulus/S 12,1.328495893317401e-12,5.286739194630084e-13,3.901405601594088e-12,6.395348138864026,2710.5902005943826,19.5,0
sub-18,Stimulus/S 12,4.8764312676559755e-12,2.4099953118258677e-12,1.716398500030736e-11,6.301939044181063,2717.7619088391966,20.25,0
sub-18,Stimulus/S 12,1.6987453951762615e-12,5.370433727831808e-13,3.297054100185547e-12,6.2262860165390785,2724.064781460885,19.0,0
sub-18,Stimulus/S 12,1.6047107249880674e-12,5.489572791756562e-13,7.154467493553209e-12,6.587912699521348,2717.7949445744034,16.25,0
sub-18,Stimulus/S 12,1.095803826209339e-12,4.2930115483524025e-13,1.4211741387856455e-12,6.50614131402147,2722.7645901024744,14.5,0
sub-18,Stimulus/S 12,1.1163924346237386e-12,5.194621265225686e-13,5.4597522159979385e-12,6.544241377247241,2712.049653016434,19.25,0
sub-18,Stimulus/S 12,1.377336431962696e-12,4.84354090473691e-13,4.971480913405098e-12,6.469275610365293,2724.705116494314,18.5,0
sub-18,Stimulus/S 12,1.5889182980095713e-12,4.762247613599933e-13,2.1312937178848113e-12,6.3770653192414795,2712.5657252190863,17.75,0
