subject,latency,touch_rt
sub-19,0.01839000000000013,1.0
sub-19,0.01839000000000013,1.0
sub-19,0.01780300000000068,1.0
sub-19,0.01780300000000068,1.0
sub-19,0.07689099999999627,1.0009999999999977
sub-19,0.07689099999999627,1.0009999999999977
sub-19,0.011611000000002036,1.0
sub-19,0.011611000000002036,1.0
sub-19,0.0014800000000150249,1.0
sub-19,0.0014800000000150249,1.0
sub-19,0.049098000000071806,0.9990000000000236
sub-19,0.049098000000071806,0.9990000000000236
sub-19,0.01652400000000398,1.0
sub-19,0.01652400000000398,1.0
sub-19,0.003931999999963409,1.0
sub-19,0.003931999999963409,1.0
sub-19,0.02185399999996207,0.9970000000000709
sub-19,0.02185399999996207,0.9970000000000709
sub-19,0.10807899999997517,1.0
sub-19,0.10807899999997517,1.0
sub-19,0.0314739999998892,0.99899999999991
sub-19,0.0314739999998892,0.99899999999991
sub-19,0.022739999999998872,1.00100000000009
sub-19,0.022739999999998872,1.00100000000009
sub-19,0.05358099999989463,1.0
sub-19,0.05358099999989463,1.0
sub-19,0.11669900000003963,1.0149999999999864
sub-19,0.11669900000003963,1.0149999999999864
sub-19,0.03400299999998424,1.0
sub-19,0.03400299999998424,1.0
sub-19,0.10758499999997184,1.0
sub-19,0.10758499999997184,1.0
sub-19,0.06164899999998852,0.9850000000000136
sub-19,0.06164899999998852,0.9850000000000136
sub-20,0.020305000000007567,0.9759999999999991
sub-20,0.020305000000007567,0.9759999999999991
sub-20,0.04836300000000904,1.0
sub-20,0.04836300000000904,1.0
sub-20,0.06326500000000124,0.9989999999999952
sub-20,0.06326500000000124,0.9989999999999952
sub-20,0.023174000000011574,1.0
sub-20,0.023174000000011574,1.0
sub-20,0.08407000000001119,1.0
sub-20,0.08407000000001119,1.0
sub-20,0.07727299999999104,1.0
sub-20,0.07727299999999104,1.0
sub-20,0.005320999999980813,0.9980000000000473
sub-20,0.005320999999980813,0.9980000000000473
sub-20,0.06688999999994394,1.0
sub-20,0.06688999999994394,1.0
sub-20,0.07192899999995461,1.0
sub-20,0.07192899999995461,1.0
sub-20,0.15494999999998527,1.0119999999999436
sub-20,0.15494999999998527,1.0119999999999436
sub-20,0.06006999999999607,1.0
sub-20,0.06006999999999607,1.0
sub-20,0.13278300000001764,1.0
sub-20,0.13278300000001764,1.0
sub-20,0.03427499999997963,1.0
sub-20,0.03427499999997963,1.0
sub-20,0.04367600000000493,1.0
sub-20,0.04367600000000493,1.0
sub-20,0.08840500000007978,1.0
sub-20,0.08840500000007978,1.0
sub-20,0.030723000000079992,1.0
sub-20,0.030723000000079992,1.0
sub-20,0.09427200000004632,1.0
sub-20,0.09427200000004632,1.0
sub-20,0.03568700000005265,0.9990000000000236
sub-20,0.03568700000005265,0.9990000000000236
sub-21,0.02915000000000134,0.9969999999999999
sub-21,0.02915000000000134,0.9969999999999999
sub-21,0.09471099999998955,1.0
sub-21,0.09471099999998955,1.0
sub-21,0.02427999999999031,1.0
sub-21,0.02427999999999031,1.0
sub-21,0.08409699999999987,1.0009999999999906
sub-21,0.08409699999999987,1.0009999999999906
sub-21,0.027022000000002322,1.0
sub-21,0.027022000000002322,1.0
sub-21,0.025897999999983767,1.0
sub-21,0.025897999999983767,1.0
sub-21,0.025307999999995445,1.0
sub-21,0.025307999999995445,1.0
